State,Date,people_vaccinated,total_distributed,share_doses_used,people_vaccinated_per100,Governor,Region,month0,day0,year0,est_population,dist_per_person,prev_day,daily_vaccinated
Kansas,2021-02-14,287680,581975,0.67,9.87,D,M,2,14,2021,2914690.9827760896,0.1996695373331479,273430,14250
Kansas,2021-02-16,291726,581975,0.683,10.01,D,M,2,16,2021,2914345.6543456544,0.19969319669827165,287680,4046
Kansas,2021-02-17,295950,581975,0.696,10.16,D,M,2,17,2021,2912893.7007874018,0.19979273525933433,291726,4224
Kansas,2021-02-18,302165,581975,0.718,10.37,D,M,2,18,2021,2913837.9942140793,0.1997279880197905,295950,6215
Kansas,2021-02-19,334112,624975,0.747,11.47,D,M,2,19,2021,2912920.662598082,0.21455270238722346,302165,31947
Kansas,2021-02-20,345965,645800,0.757,11.88,D,M,2,20,2021,2912163.2996632997,0.2217595421502175,334112,11853
Kansas,2021-02-21,356901,645800,0.789,12.25,D,M,2,21,2021,2913477.551020408,0.22165950781869484,345965,10936
Kansas,2021-02-22,359269,645800,0.797,12.33,D,M,2,22,2021,2913779.399837794,0.22163654531841046,356901,2368
Kansas,2021-02-23,360817,699895,0.739,12.39,D,M,2,23,2021,2912163.0347054075,0.2403351020046173,359269,1548
Kansas,2021-02-24,367813,754495,0.704,12.63,D,M,2,24,2021,2912216.9437846397,0.25907925630687334,360817,6996
Kansas,2021-02-25,373244,839575,0.646,12.81,D,M,2,25,2021,2913692.4277907885,0.28814812160409814,367813,5431
Kansas,2021-02-26,383658,861645,0.651,13.17,D,M,2,26,2021,2913120.728929385,0.29578073831381074,373244,10414
Kansas,2021-02-27,394351,867585,0.673,13.54,D,M,2,27,2021,2912488.9217134416,0.2978843948665022,383658,10693
Kansas,2021-02-28,408501,867585,0.703,14.02,D,M,2,28,2021,2913701.8544935808,0.29776038981544717,394351,14150
Kansas,2021-03-01,417111,867585,0.716,14.32,D,M,3,1,2021,2912786.312849162,0.2978539813143264,408501,8610
Kansas,2021-03-02,421149,868885,0.725,14.46,D,M,3,2,2021,2912510.373443983,0.29832855117784923,417111,4038
Kansas,2021-03-03,429853,1004065,0.642,14.75,D,M,3,3,2021,2914257.627118644,0.3445354283906359,421149,8704
Kansas,2021-03-04,439753,1044425,0.633,15.09,D,M,3,4,2021,2914201.457919152,0.35839148908591867,429853,9900
Kansas,2021-03-05,453247,1085815,0.629,15.56,D,M,3,5,2021,2912898.4575835476,0.3727610199295307,439753,13494
Kansas,2021-03-06,469117,1091625,0.648,16.1,D,M,3,6,2021,2913770.1863354035,0.3746434791320716,453247,15870
Kansas,2021-03-07,485304,1091625,0.673,16.66,D,M,3,7,2021,2912989.1956782714,0.374743923396469,469117,16187
Kansas,2021-03-08,515054,1091625,0.681,17.68,D,M,3,8,2021,2913201.3574660635,0.37471663165415664,485304,29750
Kansas,2021-03-09,521147,1094695,0.687,17.89,D,M,3,9,2021,2913063.1637786473,0.3757882814253944,515054,6093
Kansas,2021-03-10,532078,1194795,0.644,18.26,D,M,3,10,2021,2913899.233296823,0.410033053424498,521147,10931
Kansas,2021-03-11,548492,1206795,0.66,18.83,D,M,3,11,2021,2912862.4535315987,0.41429865613354433,532078,16414
Kansas,2021-03-12,582831,1251145,0.677,20.01,D,M,3,12,2021,2912698.6506746626,0.4295483845231294,548492,34339
Kansas,2021-03-13,586038,1257325,0.677,20.12,D,M,3,13,2021,2912713.717693837,0.43166789525593907,582831,3207
Kentucky,2021-01-12,102517,329450,0.401,2.29,D,S,1,12,2021,4476724.890829694,0.07359174575923993,NA,102517
Kentucky,2021-01-13,111449,329450,0.432,2.49,D,S,1,13,2021,4475863.453815261,0.07360590942942512,102517,8932
Kentucky,2021-01-14,145320,332375,0.468,3.25,D,S,1,14,2021,4471384.615384615,0.07433379782548859,111449,33871
Kentucky,2021-01-15,162733,337450,0.518,3.64,D,S,1,15,2021,4470686.813186813,0.07548057247147168,145320,17413
Kentucky,2021-01-19,201688,337450,0.64,4.51,D,S,1,19,2021,4472017.738359202,0.07545810856372219,162733,38955
Kentucky,2021-01-20,208664,444325,0.504,4.67,D,S,1,20,2021,4468179.871520342,0.09944205756623088,201688,6976
Kentucky,2021-01-21,217837,450175,0.522,4.88,D,S,1,21,2021,4463872.950819672,0.10084852435536663,208664,9173
Kentucky,2021-01-22,229873,466700,0.545,5.15,D,S,1,22,2021,4463553.398058252,0.10455795156455956,217837,12036
Kentucky,2021-01-23,243620,471000,0.575,5.45,D,S,1,23,2021,4470091.743119266,0.10536696494540679,229873,13747
Kentucky,2021-01-24,268308,471000,0.636,6.01,D,S,1,24,2021,4464359.400998336,0.10550225859832729,243620,24688
Kentucky,2021-01-25,275610,471000,0.653,6.17,D,S,1,25,2021,4466936.7909238255,0.10544138456514639,268308,7302
Kentucky,2021-01-26,279715,557975,0.56,6.26,D,S,1,26,2021,4468290.734824281,0.12487437212877393,275610,4105
Kentucky,2021-01-27,285291,585500,0.552,6.39,D,S,1,27,2021,4464647.887323944,0.13114136092621217,279715,5576
Kentucky,2021-01-28,297108,611050,0.56,6.65,D,S,1,28,2021,4467789.47368421,0.13676785882574688,285291,11817
Kentucky,2021-01-29,312373,650050,0.564,6.99,D,S,1,29,2021,4468855.507868383,0.1454622998786707,297108,15265
Kentucky,2021-01-30,324581,650150,0.594,7.27,D,S,1,30,2021,4464662.998624484,0.14562129329812898,312373,12208
Kentucky,2021-01-31,337738,650150,0.622,7.56,D,S,1,31,2021,4467433.862433863,0.14553097371335175,324581,13157
Kentucky,2021-02-01,347384,650150,0.639,7.78,D,S,2,1,2021,4465089.974293059,0.14560736821500128,337738,9646
Kentucky,2021-02-02,350622,684700,0.613,7.85,D,S,2,2,2021,4466522.292993631,0.15329599968056765,347384,3238
Kentucky,2021-02-03,360015,719200,0.605,8.06,D,S,2,3,2021,4466687.344913151,0.1610141799647237,350622,9393
Kentucky,2021-02-04,372114,746500,0.611,8.33,D,S,2,4,2021,4467154.861944778,0.16710860112761144,360015,12099
Kentucky,2021-02-05,387902,747000,0.648,8.68,D,S,2,5,2021,4468917.050691244,0.16715459059246923,372114,15788
Kentucky,2021-02-06,406790,747000,0.692,9.11,D,S,2,6,2021,4465312.843029638,0.16728951055827332,387902,18888
Kentucky,2021-02-07,422976,747000,0.734,9.47,D,S,2,7,2021,4466483.632523759,0.16724565932818883,406790,16186
Kentucky,2021-02-08,434294,747000,0.756,9.72,D,S,2,8,2021,4468045.267489712,0.1671872049809576,422976,11318
